Date,Station,"Alkalinity, total",Aluminum,Ammonia,Ammonium,Arsenic,BORON,Biochemical oxygen demand,"Biochemical oxygen demand, standard conditions",Cadmium,Chlorophyll a,Chromium,Cobalt,Conductivity,Copper,Depth,Dissolved Inorganic Nitrogen,Dissolved Organic Carbon,Dissolved Oxygen,Escherichia coli,Fecal Coliform,"Fecal Coliform, C","Fecal Coliform, M",Inorganic nitrogen (nitrate and nitrite),Iron,Iron_U,Kjeldahl Nitrogen,Lead,Lithium,Magnesium,Manganese,Mercury,Nitrate,Nitrate & Nitrite,Nitrite,Nitrogen,Organic Carbon,Organic Phosphorus,Orthophosphate,Oxidized Nitrogen,PP,Particulate Organic Carbon,Pheophytin a,Phosphorus,SIF,Secchi,Selenium,Silica,Silver,TCOLI_C,TCOLI_M,TDP,TKNW,"Temperature, water",Total Coliform,Total Hardness,Total hardness,Total suspended solids,Turbidity,Zinc,pH,Watershed,months,month,year,quarter,YearQuart
1992-04-14,ANA23,,,,,,,,,,,,,235.0,,0.100000001,,,8.899999619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.19999981,,,,,,,6.099999905,Anacostia Mainstem,1992-04,4,1992,2,1992Q2
1985-04-16,ANA23,,,,,,,,,,,,,241.0,,0.1,,,10.30000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.80000019,,,,,,,7.900000095,Anacostia Mainstem,1985-04,4,1985,2,1985Q2
1996-04-02,ANA23,,,,,,,,,,,,,310.0,,0.0,,,9.399999619,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000001,,,,,,,,9.0,,,,,,,7.199999809,Anacostia Mainstem,1996-04,4,1996,2,1996Q2
1990-04-03,ANA23,,,,,,,,,,,,,185.0,,0.100000001,,,6.699999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.89999962,,,,,,,6.5,Anacostia Mainstem,1990-04,4,1990,2,1990Q2
1989-04-04,ANA23,,,,,,,,,,,,,245.0,,0.100000001,,,8.300000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.10000038,,,,,,,6.099999905,Anacostia Mainstem,1989-04,4,1989,2,1989Q2
1994-04-05,ANA23,,,,,,,,,,,,,221.0,,0.100000001,,,7.900000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.89999962,,,,,,,6.800000191,Anacostia Mainstem,1994-04,4,1994,2,1994Q2
1986-04-07,ANA23,,,,,,,,,,,,,305.0,,0.1,,,8.199999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.29999924,,,,,,,8.100000381,Anacostia Mainstem,1986-04,4,1986,2,1986Q2
1987-04-07,ANA23,,,,,,,,,,,,,189.0,,0.1,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,6.300000191,Anacostia Mainstem,1987-04,4,1987,2,1987Q2
1997-04-08,ANA23,,,,,,,,,,,,,291.0,,0.100000001,,,9.300000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.10000038,,,,,,,8.100000381,Anacostia Mainstem,1997-04,4,1997,2,1997Q2
1991-04-09,ANA23,,,,,,,,,,,,,259.0,,0.100000001,,,9.600000381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,,,,,,,7.099999905,Anacostia Mainstem,1991-04,4,1991,2,1991Q2
1988-05-10,ANA23,,,,,,,,,,,,,251.0,,0.1,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,6.800000191,Anacostia Mainstem,1988-05,5,1988,2,1988Q2
1992-05-12,ANA23,,,,,,,,,,,,,275.0,,0.100000001,,,9.399999619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.29999924,,,,,,,7.199999809,Anacostia Mainstem,1992-05,5,1992,2,1992Q2
1986-05-13,ANA23,,,,,,,,,,,,,300.0,,0.1,,,7.400000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,8.399999619,Anacostia Mainstem,1986-05,5,1986,2,1986Q2
1990-05-15,ANA23,,,,,,,,,,,,,245.0,,0.100000001,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.70000076,,,,,,,6.900000095,Anacostia Mainstem,1990-05,5,1990,2,1990Q2
1989-05-02,ANA23,,,,,,,,,,,,,282.0,,0.100000001,,,1.700000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.39999962,,,,,,,6.599999905,Anacostia Mainstem,1989-05,5,1989,2,1989Q2
1994-05-03,ANA23,,,,,,,,,,,,,298.0,,0.100000001,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,7.400000095,Anacostia Mainstem,1994-05,5,1994,2,1994Q2
1987-05-05,ANA23,,,,,,,,,,,,,126.0,,0.1,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.10000038,,,,,,,7.400000095,Anacostia Mainstem,1987-05,5,1987,2,1987Q2
1997-05-06,ANA23,,,,,,,,,,,,,515.0,,0.100000001,,,7.199999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,,,,,,,7.699999809,Anacostia Mainstem,1997-05,5,1997,2,1997Q2
1991-05-07,ANA23,,,,,,,,,,,,,272.0,,0.100000001,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.10000038,,,,,,,6.900000095,Anacostia Mainstem,1991-05,5,1991,2,1991Q2
1996-05-07,ANA23,,,,,,,,,,,,,290.0,,0.100000001,,,7.099999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.39999962,,,,,,,7.400000095,Anacostia Mainstem,1996-05,5,1996,2,1996Q2
1984-05-08,ANA23,,,,,,,,,,,,,,,0.1,,,6.199999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.60000038,,,,,,,7.099999905,Anacostia Mainstem,1984-05,5,1984,2,1984Q2
1995-05-09,ANA23,,,,,,,,,,,,,415.0,,0.100000001,,,7.099999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.39999962,,,,,,,7.300000191,Anacostia Mainstem,1995-05,5,1995,2,1995Q2
1985-06-11,ANA23,,,,,,,,,,,,,210.0,,0.1,,,6.699999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,,,,,,,7.300000191,Anacostia Mainstem,1985-06,6,1985,2,1985Q2
1990-06-12,ANA23,,,,,,,,,,,,,220.0,,0.100000001,,,6.199999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.60000038,,,,,,,7.300000191,Anacostia Mainstem,1990-06,6,1990,2,1990Q2
1984-06-13,ANA23,,,,,,,,,,,,,332.0,,0.1,,,5.199999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.89999962,,,,,,,7.699999809,Anacostia Mainstem,1984-06,6,1984,2,1984Q2
1989-06-13,ANA23,,,,,,,,,,,,,252.0,,0.100000001,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.89999962,,,,,,,6.900000095,Anacostia Mainstem,1989-06,6,1989,2,1989Q2
1994-06-14,ANA23,,,,,,,,,,,,,349.0,,0.100000001,,,6.599999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.89999962,,,,,,,7.199999809,Anacostia Mainstem,1994-06,6,1994,2,1994Q2
1993-06-15,ANA23,,,,,,,,,,,,,319.0,,0.100000001,,,5.300000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.60000038,,,,,,,,Anacostia Mainstem,1993-06,6,1993,2,1993Q2
1987-06-02,ANA23,,,,,,,,,,,,,261.0,,0.1,,,8.800000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.89999962,,,,,,,7.599999905,Anacostia Mainstem,1987-06,6,1987,2,1987Q2
1986-06-03,ANA23,,,,,,,,,,,,,305.0,,0.1,,,4.800000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.10000038,,,,,,,7.400000095,Anacostia Mainstem,1986-06,6,1986,2,1986Q2
1991-06-04,ANA23,,,,,,,,,,,,,322.0,,0.100000001,,,5.800000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.20000076,,,,,,,7.099999905,Anacostia Mainstem,1991-06,6,1991,2,1991Q2
1996-06-04,ANA23,,,,,,,,,,,,,240.0,,0.100000001,,,7.099999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.10000038,,,,,,,7.099999905,Anacostia Mainstem,1996-06,6,1996,2,1996Q2
1995-06-06,ANA23,,,,,,,,,,,,,260.0,,0.100000001,,,5.599999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.60000038,,,,,,,7.199999809,Anacostia Mainstem,1995-06,6,1995,2,1995Q2
1988-06-07,ANA23,,,,,,,,,,,,,271.0,,0.1,,,7.400000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.39999962,,,,,,,7.5,Anacostia Mainstem,1988-06,6,1988,2,1988Q2
1992-06-09,ANA23,,,,,,,,,,,,,209.0,,0.100000001,,,2.700000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.10000038,,,,,,,6.800000191,Anacostia Mainstem,1992-06,6,1992,2,1992Q2
1988-07-11,ANA23,,,,,,,,,,,,,376.0,,0.1,,,5.699999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.39999962,,,,,,,7.599999905,Anacostia Mainstem,1988-07,7,1988,3,1988Q3
1989-07-11,ANA23,,,,,,,,,,,,,267.0,,0.100000001,,,6.599999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,7.300000191,Anacostia Mainstem,1989-07,7,1989,3,1989Q3
1995-07-11,ANA23,,,,,,,,,,,,,196.0,,0.100000001,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.39999962,,,,,,,7.0,Anacostia Mainstem,1995-07,7,1995,3,1995Q3
1994-07-12,ANA23,,,,,,,,,,,,,328.0,,0.100000001,,,6.900000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89999962,,,,,,,7.900000095,Anacostia Mainstem,1994-07,7,1994,3,1994Q3
1993-07-13,ANA23,,,,,,,,,,,,,351.0,,0.100000001,,,7.599999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.39999962,,,,,,,7.699999809,Anacostia Mainstem,1993-07,7,1993,3,1993Q3
1986-07-15,ANA23,,,,,,,,,,,,,319.0,,0.1,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,,,,,,7.400000095,Anacostia Mainstem,1986-07,7,1986,3,1986Q3
1990-07-17,ANA23,,,,,,,,,,,,,218.0,,0.100000001,,,2.299999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.89999962,,,,,,,6.900000095,Anacostia Mainstem,1990-07,7,1990,3,1990Q3
1984-07-24,ANA23,,,,,,,,,,,,,254.0,,0.1,,,5.800000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.89999962,,,,,,,7.300000191,Anacostia Mainstem,1984-07,7,1984,3,1984Q3
1987-07-07,ANA23,,,,,,,,,,,,,241.0,,0.1,,,5.599999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,,,,,,,6.900000095,Anacostia Mainstem,1987-07,7,1987,3,1987Q3
1992-07-07,ANA23,,,,,,,,,,,,,264.0,,0.100000001,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,,,,,,,7.199999809,Anacostia Mainstem,1992-07,7,1992,3,1992Q3
1997-07-08,ANA23,,,,,,,,,,,,,291.0,,0.100000001,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.20000076,,,,,,,7.800000191,Anacostia Mainstem,1997-07,7,1997,3,1997Q3
1985-07-09,ANA23,,,,,,,,,,,,,319.0,,0.1,,,7.300000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.20000076,,,,,,,8.300000191,Anacostia Mainstem,1985-07,7,1985,3,1985Q3
1991-07-09,ANA23,,,,,,,,,,,,,277.0,,0.100000001,,,5.699999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,,,,,,6.900000095,Anacostia Mainstem,1991-07,7,1991,3,1991Q3
1993-08-10,ANA23,,,,,,,,,,,,,290.0,,0.100000001,,,7.199999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.79999924,,,,,,,7.400000095,Anacostia Mainstem,1993-08,8,1993,3,1993Q3
1992-08-11,ANA23,,,,,,,,,,,,,254.0,,0.100000001,,,8.399999619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.20000076,,,,,,,7.699999809,Anacostia Mainstem,1992-08,8,1992,3,1992Q3
1986-08-12,ANA23,,,,,,,,,,,,,309.0,,0.1,,,3.599999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.10000038,,,,,,,7.0,Anacostia Mainstem,1986-08,8,1986,3,1986Q3
1996-08-13,ANA23,,,,,,,,,,,,,247.0,,0.100000001,,,4.599999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.20000076,,,,,,,7.099999905,Anacostia Mainstem,1996-08,8,1996,3,1996Q3
1990-08-14,ANA23,,,,,,,,,,,,,209.0,,0.100000001,,,5.099999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.70000076,,,,,,,6.900000095,Anacostia Mainstem,1990-08,8,1990,3,1990Q3
1989-08-15,ANA23,,,,,,,,,,,,,300.0,,0.100000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.10000038,,,,,,,7.0,Anacostia Mainstem,1989-08,8,1989,3,1989Q3
1995-08-15,ANA23,,,,,,,,,,,,,300.0,,0.100000001,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.10000038,,,,,,,7.599999905,Anacostia Mainstem,1995-08,8,1995,3,1995Q3
1994-08-16,ANA23,,,,,,,,,,,,,231.0,,0.100000001,,,3.400000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,,,,,,,7.0,Anacostia Mainstem,1994-08,8,1994,3,1994Q3
1987-08-04,ANA23,,,,,,,,,,,,,332.0,,0.1,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.39999962,,,,,,,7.300000191,Anacostia Mainstem,1987-08,8,1987,3,1987Q3
1985-08-05,ANA23,,,,,,,,,,,,,277.0,,0.1,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.70000076,,,,,,,7.300000191,Anacostia Mainstem,1985-08,8,1985,3,1985Q3
1997-08-05,ANA23,,,,,,,,,,,,,322.0,,0.100000001,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.29999924,,,,,,,7.699999809,Anacostia Mainstem,1997-08,8,1997,3,1997Q3
1991-08-06,ANA23,,,,,,,,,,,,,308.0,,0.100000001,,,6.900000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.70000076,,,,,,,7.300000191,Anacostia Mainstem,1991-08,8,1991,3,1991Q3
1984-08-07,ANA23,,,,,,,,,,,,,,,0.1,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,Anacostia Mainstem,1984-08,8,1984,3,1984Q3
1988-08-09,ANA23,,,,,,,,,,,,,332.0,,0.1,,,7.699999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.10000038,,,,,,,7.900000095,Anacostia Mainstem,1988-08,8,1988,3,1988Q3
1987-09-01,ANA23,,,,,,,,,,,,,417.0,,0.1,,,9.199999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.89999962,,,,,,,7.5,Anacostia Mainstem,1987-09,9,1987,3,1987Q3
1985-09-10,ANA23,,,,,,,,,,,,,330.0,,0.1,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,8.199999809,Anacostia Mainstem,1985-09,9,1985,3,1985Q3
1990-09-11,ANA23,,,,,,,,,,,,,332.0,,0.100000001,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.60000038,,,,,,,7.800000191,Anacostia Mainstem,1990-09,9,1990,3,1990Q3
1995-09-11,ANA23,,,,,,,,,,,,,328.0,,0.100000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.10000038,,,,,,,7.400000095,Anacostia Mainstem,1995-09,9,1995,3,1995Q3
1988-09-12,ANA23,,,,,,,,,,,,,379.0,,0.1,,,6.800000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,7.599999905,Anacostia Mainstem,1988-09,9,1988,3,1988Q3
1994-09-13,ANA23,,,,,,,,,,,,,273.0,,0.100000001,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.39999962,,,,,,,8.100000381,Anacostia Mainstem,1994-09,9,1994,3,1994Q3
1993-09-14,ANA23,,,,,,,,,,,,,339.0,,0.100000001,,,6.800000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.79999924,,,,,,,7.400000095,Anacostia Mainstem,1993-09,9,1993,3,1993Q3
1992-09-15,ANA23,,,,,,,,,,,,,312.0,,0.100000001,,,8.300000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.70000076,,,,,,,7.900000095,Anacostia Mainstem,1992-09,9,1992,3,1992Q3
1984-09-17,ANA23,,,,,,,,,,,,,245.0,,0.1,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,6.800000191,Anacostia Mainstem,1984-09,9,1984,3,1984Q3
1996-09-17,ANA23,,,,,,,,,,,,,203.0,,0.100000001,,,4.400000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.79999924,,,,,,,6.900000095,Anacostia Mainstem,1996-09,9,1996,3,1996Q3
1997-09-02,ANA23,,,,,,,,,,,,,311.0,,0.100000001,,,7.199999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.39999962,,,,,,,7.5,Anacostia Mainstem,1997-09,9,1997,3,1997Q3
1986-09-09,ANA23,,,,,,,,,,,,,406.0,,0.1,,,5.199999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.29999924,,,,,,,7.199999809,Anacostia Mainstem,1986-09,9,1986,3,1986Q3
1991-09-09,ANA23,,,,,,,,,,,,,374.0,,0.100000001,,,9.600000381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.79999924,,,,,,,7.900000095,Anacostia Mainstem,1991-09,9,1991,3,1991Q3
1995-01-10,ANA24,70.0,,,,,,,,,,,,301.0,,0.0,,,11.30000019,,,,,,,,,,,,,,,,,,,,,,,,,,,0.800000012,,,,,,,,1.899999976,,142.0,,5.0,11.0,,7.5,Anacostia Mainstem,1995-01,1,1995,1,1995Q1
2006-01-10,ANA24,60.0,,,,,,,,,,,,,,,,,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,13.0,,,,Anacostia Mainstem,2006-01,1,2006,1,2006Q1
2012-01-10,ANA24,72.0,,,,,,,,,,,,,,,,,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,22.0,,,,Anacostia Mainstem,2012-01,1,2012,1,2012Q1
2005-01-11,ANA24,54.0,,,,,,,,,,,,,,,,,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,14.0,,,,Anacostia Mainstem,2005-01,1,2005,1,2005Q1
2004-01-13,ANA24,80.0,,,,,,,,,,,,,,,,,16.4,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,142.0,,,,,Anacostia Mainstem,2004-01,1,2004,1,2004Q1
2009-01-13,ANA24,62.0,,,,,,,,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,,,,,Anacostia Mainstem,2009-01,1,2009,1,2009Q1
2003-01-14,ANA24,54.0,,,,,,,,,,,,,,,,,13.8,,,,,,,,,,,,,,,,,,,,0.023,,,,,,,,,,,,,,,,,,114.0,18.0,,,,Anacostia Mainstem,2003-01,1,2003,1,2003Q1
2014-01-14,ANA24,58.0,,,,,,,,,,,,,,,,,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,35.0,,,,Anacostia Mainstem,2014-01,1,2014,1,2014Q1
2008-01-15,ANA24,74.0,,,,,,,,,,,,,,,,,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,17.0,,,,Anacostia Mainstem,2008-01,1,2008,1,2008Q1
2013-01-15,ANA24,88.0,,,,,,,,,,,,,,,,,12.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,14.0,,,,Anacostia Mainstem,2013-01,1,2013,1,2013Q1
1984-01-31,ANA24,54.0,,,0.513999999,,,3.599999905,,,,,,301.0,,0.1,2.671999931,,8.399999619,,,,,,,,1.409999967,,,,,,2.119999886,2.160000086,0.037999999,3.568000078,,0.014,0.017000001,0.896000028,0.191,,,0.222000003,3.349999905,,,,,,,0.030999999,,1.0,,30.0,,63.0,114.0,,,Anacostia Mainstem,1984-01,1,1984,1,1984Q1
1993-01-05,ANA24,38.0,,,,,,,,,,,,281.0,,0.0,,,9.899999619,,,,,,,,,,,,,,,,,,,,0.029999999,,,,,,,0.300000012,,,,,,,,6.400000095,,72.0,,,25.0,,7.199999809,Anacostia Mainstem,1993-01,1,1993,1,1993Q1
1987-01-06,ANA24,56.0,,,,,,,,,,,,248.0,,0.0,,,12.5,,,,,,,,0.263999999,,,,,,,,,,,0.001,0.028999999,,0.016000001,,,0.046,,0.600000024,,,,,,0.029999999,,2.5,,104.0,,4.0,16.0,,7.199999809,Anacostia Mainstem,1987-01,1,1987,1,1987Q1
1998-01-06,ANA24,82.0,,,,,,,,,,,,321.0,,0.0,,,13.10000038,,,,,,,,,,,,,,,,,,,,0.007,,,,,,,1.600000024,,,,,,,,4.5,,142.0,,,5.0,,7.900000095,Anacostia Mainstem,1998-01,1,1998,1,1998Q1
1992-01-07,ANA24,66.0,,,,,,,,,,,,297.0,,0.0,,,11.89999962,,,,,,,,1.210000038,,,,,,,,,,,,0.026000001,,,,,0.068000004,,0.600000024,,,,,,,,5.800000191,,130.0,,4.0,23.0,,7.099999905,Anacostia Mainstem,1992-01,1,1992,1,1992Q1
1997-01-07,ANA24,64.0,,,,,,,,,,,,314.0,,0.0,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,7.199999809,,140.0,,,20.0,,7.300000191,Anacostia Mainstem,1997-01,1,1997,1,1997Q1
2002-01-08,ANA24,102.0,,,,,,,,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,160.0,,,,,Anacostia Mainstem,2002-01,1,2002,1,2002Q1
1989-01-09,ANA24,64.0,,,,,,,,,,,,494.0,,0.0,,,8.800000191,,,,,,,,1.149999976,,,,,,,,,,,,,,0.0154999995,,,0.023,,1.0,,,,,,0.01,,3.099999905,,112.0,,8.0,11.0,,7.0,Anacostia Mainstem,1989-01,1,1989,1,1989Q1
1990-01-09,ANA24,,,,,,,,,,,,,341.0,,0.100000001,,,11.60000038,,,,,,,,0.888999999,,,,,,,,,,,,,,0.039000001,,,0.075000003,,,,,,,,0.035999998,,0.600000024,,94.0,,22.0,60.0,,6.900000095,Anacostia Mainstem,1990-01,1,1990,1,1990Q1
2007-01-09,ANA24,56.0,,,,,,,,,,,,,,,,,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,13.0,,,,Anacostia Mainstem,2007-01,1,2007,1,2007Q1
1996-10-01,ANA24,56.0,,,,,,,,,,,,412.6,,2.019999981,,,8.9799999238,,,,,,,,,,,,,,,,,,,,,,,,,,,0.699999988,,,,,,,,18.720000076,,134.0,,,10.0,,7.9400000572,Anacostia Mainstem,1996-10,10,1996,4,1996Q4
1986-10-15,ANA24,88.0,,,,,,,,,,,,473.2,,2.0,,,6.319999981,,,,,,,,0.855000019,,,,,,,,,,,0.01975,0.007,,0.017999999,,,0.043000001,,0.699999988,,,,,,0.025,,18.459999848,,142.0,,11.0,8.0,,6.840000057,Anacostia Mainstem,1986-10,10,1986,4,1986Q4
1990-10-16,ANA24,76.0,,,,,,,,,,,,297.2,,2.0,,,7.7999999046,,,,,,,,0.786000013,,,,,,,,,,,0.035,0.030999999,,0.009,,,0.075000003,,0.899999976,,,,,,0.066,,20.639999772,,118.0,,18.0,27.0,,7.400000095,Anacostia Mainstem,1990-10,10,1990,4,1990Q4
2001-10-16,ANA24,74.0,,,,,,,,,,,,,,,,,9.7,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,118.0,,,,,Anacostia Mainstem,2001-10,10,2001,4,2001Q4
2017-10-16,ANA24,84.0,,,,,,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,0.008,,,,,,,,,,,,,,,,,,136.0,12.0,,,,Anacostia Mainstem,2017-10,10,2017,4,2017Q4
2006-10-17,ANA24,60.0,,,,,,,,,,,,,,,,,8.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,9.0,,,,Anacostia Mainstem,2006-10,10,2006,4,2006Q4
2011-10-17,ANA24,126.0,,,,,,,,,,,,,,,,,9.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,23.0,,,,Anacostia Mainstem,2011-10,10,2011,4,2011Q4
2004-10-18,ANA24,80.0,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,9.0,,,,Anacostia Mainstem,2004-10,10,2004,4,2004Q4
2005-10-18,ANA24,74.0,,,,,,,,,,,,,,,,,7.68333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,17.0,,,,Anacostia Mainstem,2005-10,10,2005,4,2005Q4
2010-10-19,ANA24,70.0,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,13.0,,,,Anacostia Mainstem,2010-10,10,2010,4,2010Q4
1984-10-02,ANA24,90.0,,,,,,2.799999952,,,,,,280.0,,0.0,,,6.5,,,,,,,,0.771000028,,,,,,,,,,,0.012,0.017999999,,0.041000001,,,0.071000002,,0.800000012,,,,,,0.029999999,,19.0,,156.0,,11.0,14.0,,7.800000191,Anacostia Mainstem,1984-10,10,1984,4,1984Q4
2000-10-02,ANA24,98.0,,0.0,,,,,0.0,,0.0,,,,,,,,9.2,,,,,0.0,,,,,,,,,,,,,,,0.065,,,,0.0,,,,,,,,,,,,,,112.0,,,,,Anacostia Mainstem,2000-10,10,2000,4,2000Q4
2007-10-02,ANA24,86.0,,,,,,,,,,,,,,,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,9.0,,,,Anacostia Mainstem,2007-10,10,2007,4,2007Q4
